timestamp,participant_ID,experimenter_ID_code,experimenter_ASGS_total_score,laboratory_ID_code,sitePI_ASGS_total_score,session_type,consent_screen_answer,refused_to_answer_sexual_orientation_question,age,sex,final_consent,ESP_Q_item_1,ESP_Q_item_2,ESP_Q_item_3,SS_Q_item_1,SS_Q_item_2,trial_number,guessed_side,target_side,reward_type,sides_match,trial_type,available_trial_type,in_lab
"2dbb2c4672b65c071342780d64f27eeb1378ab062190760b74d6514b794ae57f Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",25a6e4de-9801-4d4c-b6ef-79874dc67451,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,45-59,Male,yes,Probably does,Don't know,Regularly in the past,true,untrue,36,left,right,erotic,false,t,1,0
8e24efcf264e79162abbf4b522f483334cffcd25f84e1dbcc5e48e101c8be306 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,12,right,left,neutral,false,t,1,0
d0f6185bf926c57bd807df72bc889ea80d5d2f98dfe129cb2090f19007722364 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,13,right,left,neutral,false,t,1,0
16c0c43159eef4590c832ba24bf303690d2ba8a80974f77a720c8793b2414eff Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,14,right,right,neutral,true,t,1,0
482308d88762b84b24b9a5897bd2919152996e0a023fb80015061d9491516b10 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,15,right,right,erotic,true,t,1,0
3978a931d0b1d05e7a33833910c9d25c6883c5df99594e0f7b494eb0153aeeec Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,16,right,left,erotic,false,t,1,0
948a31574867883922cd399ed117ff9fd6a6730fac20313c1be7e78db41c7317 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,17,right,right,erotic,true,t,1,0
0548a89fa5bf0e7703ae20d9eb799eff6bb94d18989eb0839f45e81f287c7986 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,18,right,left,erotic,false,t,1,0
19ce4f910b3a7a4177b39f11ef4f087241054685aa6bbddf74d532fd8c3c0ceb Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,19,right,right,erotic,true,t,1,0
a775132e02fb4ed4e3c580e7aa9cbd624facb9e0b68597eae142dd8cc52389ef Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,20,right,left,neutral,false,t,1,0
6ab7b1a52c94e8779bc6ff835737892664ed79dde79e084b5980b77745318ae6 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,21,right,right,erotic,true,t,1,0
95982be8fac982078afd209f9f0acf9db71c2cdc0807c9f3f0c1e5eda353305d Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,22,right,left,erotic,false,t,1,0
27010dacca4c3e34abf65bf970870490fbf02f7a0bfb492eef8c6f08c48e2eef Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,23,right,left,erotic,false,t,1,0
3978a931d0b1d05e7a33833910c9d25c6883c5df99594e0f7b494eb0153aeeec Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,5267616b-4179-4661-9c71-82b54bbbf75a,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1601248a1d6089020ee7d074ddcee590ea5ce22005df233dadbb46206bbf1195 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,24,right,right,erotic,true,t,1,0
a6d042fa62210bb6effcdce325b1e4e8de326d96913654e2894830cba1619999 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,25,right,left,neutral,false,t,1,0
7e214c9cdd140c80068cc90eabf59afa06601503fce9ca6c00c6cb891c9b2acc Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,26,right,right,neutral,true,t,1,0
19ce4f910b3a7a4177b39f11ef4f087241054685aa6bbddf74d532fd8c3c0ceb Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,5267616b-4179-4661-9c71-82b54bbbf75a,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
b126d344362a4b34d75dcc970693af141b93432c1214ef6416948184a804b2fb Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,27,right,right,neutral,true,t,1,0
4f2b20c2aa452b5f29d90f176d1856b6098c1bfe0e9bb6dc6c33cb72fe1e9a73 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,28,right,right,neutral,true,t,1,0
6ab7b1a52c94e8779bc6ff835737892664ed79dde79e084b5980b77745318ae6 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,5267616b-4179-4661-9c71-82b54bbbf75a,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
cf500a2a1cfd1843998fea03e517bed23eb22427bdeb64d56e55a072bc1470ea Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,29,right,left,erotic,false,t,1,0
bba834076ba5b4e979f4245041637d2984089d11f6eca66426b1da1c6c990bee Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,30,left,right,erotic,false,t,1,0
8e799e5599bf23ac65793b99594a46bcc54d5b66be4b8baeca93af97179ee2ae Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,31,right,right,neutral,true,t,1,0
ab62582fca13238e556ef42da29855b2bae48a680f35ca41c4b907e451f90dd3 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,32,right,left,erotic,false,t,1,0
9381742e71245f2f6a5c4b451befb58bd6badff89c06030a8ba5526d19ae3fd1 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,33,right,left,erotic,false,t,1,0
870e305902b77157967c9c7d0dceac31b6fbb290cf7282dab3be58cb862e3dd8 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,34,right,right,neutral,true,t,1,0
ff3d876ca1e332ea3f75bb9bbb1236fe17e99217aa6b7b1d19dcc3bfc7073ed3 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,35,right,right,neutral,true,t,1,0
c679254b751e5abe0762aaf397efa3b7128afe5a63dd4d67cdd5c2c8f5d9252e Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,2c7a289e-ecec-4707-927b-c8bda3b26f22,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Probably does,Don't know,"No, never",true,very untrue,36,right,left,erotic,false,t,1,0
71116844f5b41ceb444658e3082e1bfc32d76f2ad03a72a78c9a10ed5cfbcd49 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,5267616b-4179-4661-9c71-82b54bbbf75a,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Don’t know,Definitely no,Occasionally,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8e799e5599bf23ac65793b99594a46bcc54d5b66be4b8baeca93af97179ee2ae Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,5267616b-4179-4661-9c71-82b54bbbf75a,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Don’t know,Definitely no,Occasionally,between true and untrue,untrue,NA,NA,NA,NA,NA,NA,1,0
"5931d4467a7a01d616bfd15083ad4a3caa5adb39f1b9f6915b6116fe752af999 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36 Edg/97.0.1072.62",4f1a7487-504a-4793-9d14-f6588c439c17,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"ee90d688382ddf8ec52292da5c2497ad567e8b463733f2307fd9664f2206fa64 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36 Edg/97.0.1072.62",4f1a7487-504a-4793-9d14-f6588c439c17,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"1176266cfd88df161da1e093d511964147b2b4764cef871b858413c7af37abf1 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36 Edg/97.0.1072.62",4f1a7487-504a-4793-9d14-f6588c439c17,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
95c77efa0885b13ed71aea91bd444fb8b5cba2e5a2e615d351c24846b8954bcc Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,5540bf42-e4b4-494a-a976-20d1062e40b4,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"1a60c2755ee606949b76713e7071ccc0e582bfd23f9e7780449441176d0a6ae2 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",b283cf9e-cd2c-4c06-a922-af3235e0e31c,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
db9c4e48c9533a94747bde7066e9d52281e81664ed7cf4d624073571c79541e1 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,5540bf42-e4b4-494a-a976-20d1062e40b4,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
b9d939cb461c964774cac4fa7e3bb010a3c2779edb20f47f9613ea6c12139687 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,5540bf42-e4b4-494a-a976-20d1062e40b4,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"d314855b0672045bf11a2f261afcc663b6c0bc26e6766b015ccf14a7a44e45cd Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",b283cf9e-cd2c-4c06-a922-af3235e0e31c,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"b9782092fe7e47d855f92a021638bd4ab3adc3418c8844f3938fe1a2bb187536 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",b283cf9e-cd2c-4c06-a922-af3235e0e31c,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
a255b309ddfa2ba62bd0632bdbe60ff6bd1132e106ed8aefa3a092bf0d0c3d52 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,5540bf42-e4b4-494a-a976-20d1062e40b4,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Don’t know,Definitely no,Occasionally,NA,NA,NA,NA,NA,NA,NA,NA,1,0
41cfd5dcdda87c30a93d09766fa9d406d59373fe9ec8c28b7ca53c525e91c098 Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,5540bf42-e4b4-494a-a976-20d1062e40b4,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,60+,Male,yes,Don’t know,Definitely no,Occasionally,between true and untrue,very untrue,NA,NA,NA,NA,NA,NA,1,0
"c839f6cc944d28585ee9a69d29bb99e87384d69da5cd70b499b3d7429601d128 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",eb5362fe-4ff5-46d3-a944-9cb8491ea87c,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"573069f362762c5e2e5fe12907c2536e0de58987ec2a285a69b24f9a3e111db3 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",eb5362fe-4ff5-46d3-a944-9cb8491ea87c,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"cc0bd4505e422473dc4aea44da192ff339e9450952e5ded00e89abc9d6b66674 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",eb5362fe-4ff5-46d3-a944-9cb8491ea87c,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"e1865bfdab6d6f6c1284cf04f63ac325798e9542b2524bd13cc674d6e2b8ff55 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",eb5362fe-4ff5-46d3-a944-9cb8491ea87c,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Male,yes,Probably does not,Probably no,Only a few times,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"ab366e1d7e64a915b01d1d712c5b7a0a0d13bcfa5577592e3db3e9a2cb4a8ab6 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",eb5362fe-4ff5-46d3-a944-9cb8491ea87c,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,no,18-29,Male,yes,Probably does not,Probably no,Only a few times,untrue,true,NA,NA,NA,NA,NA,NA,1,0
"88d223023551d49b5c3ae2023027380397ff55d071d5a1932c8992dcf56aeba1 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",cde49372-a77e-4125-9ab5-58a8e2cf31fc,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
"5640dd1f5cae7f1bddf43881e48afd21315fc83937d15a7e5ebf8486b889a892 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",cde49372-a77e-4125-9ab5-58a8e2cf31fc,b4ddf1fa1aa4b5153dedae5fc44b21ad6a854dccacd4436742dda1013138dc13,1,f3406f8fb79141d578bfdbaa385bdba78aed8bc61c54685a2276e7f172ee58db,1,online,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
